agent_type,training_seed,training_env_seed,evaluation_seed,raw_pnl,full_objective,spread_revenue,adverse_selection_loss,running_penalty,terminal_penalty,mean_abs_inventory,max_abs_inventory,mean_signed_inventory,terminal_signed_inventory,terminal_abs_inventory,fills,bid_action_mean,ask_action_mean,bid_action_std,ask_action_std,mean_quoted_spread,episode_length,reward_reconciliation_error,path_pairing_status,model_path,total_training_timesteps,recurrent_state_reset_verified,return_on_turnover_pct,raw_pnl_loss,full_objective_loss,turnover,checkpoint_selection,loaded_model_path,best_validation_timestep,best_validation_mean_objective,selected_checkpoint_timestep,selected_validation_mean,selected_validation_std,validation_seed_count
belief_weighted,,,160025,-51.59268877745956,-51.95090877745954,73.50450653211507,21.581045663498294,0.3492199999999839,0.009000000000000001,5.3765,10.0,-5.3765,-3.0,3.0,73.0,-0.3417018565088098,-0.27470947214849106,0.1192567802785743,0.12024656106791189,2.1238870996460912,4000,9.237055564881302e-14,exogenous_paired_fills_not_claimed_paired,,,,-0.7067491613350624,True,True,7300.0,analytic,,,,,,,
belief_weighted,,,160026,-12.45666345486211,-12.574623454862108,42.72059419101309,15.619144071500951,0.1089599999999979,0.009000000000000001,2.6385,8.0,-1.407,3.0,3.0,43.0,-0.31727276583750785,-0.2908443295338874,0.1204391794987297,0.11239075997187915,2.136619218260719,4000,1.06403774680075e-12,exogenous_paired_fills_not_claimed_paired,,,,-0.2896898477874909,True,True,4300.0,analytic,,,,,,,
belief_weighted,,,160027,48.42056838460019,48.364973384600184,70.93922185961007,23.545455461552415,0.0555950000000017,0.0,1.9815,5.0,-0.5925,0.0,0.0,72.0,-0.3203618787460238,-0.3171627817003517,0.12626931356690277,0.13048717045267647,2.091476937618784,4000,1.1297629498585593e-12,exogenous_paired_fills_not_claimed_paired,,,,0.6725078942305581,False,False,7200.0,analytic,,,,,,,
belief_weighted,,,160028,-9.406478613099921,-9.71297611309992,64.73785787753636,20.66634071203287,0.2574974999999997,0.049,4.21125,9.0,-3.85025,-7.0,7.0,67.0,-0.3484762471309331,-0.3133666718623114,0.12699599426054342,0.13551212325300277,2.0541470312070538,4000,8.526512829121202e-14,exogenous_paired_fills_not_claimed_paired,,,,-0.14039520318059584,True,True,6700.0,analytic,,,,,,,
belief_weighted,,,160029,46.55376804201239,46.34553304201239,53.38167339525561,14.867995270703668,0.19923499999999847,0.009000000000000001,3.9075,8.0,2.9005,-3.0,3.0,57.0,-0.31856961462478506,-0.35549621742874227,0.13816904028861737,0.1348773269717432,2.0353841662700076,4000,6.323830348264892e-13,exogenous_paired_fills_not_claimed_paired,,,,0.8167327726668842,False,False,5700.0,analytic,,,,,,,
belief_weighted,,,160030,15.584502727249685,15.413352727249686,74.45268791036986,25.06338087793565,0.15514999999999815,0.016,2.6955,10.0,1.3595,4.0,4.0,74.0,-0.2882189782732592,-0.2917992755893408,0.10202154458716692,0.10099107494449024,2.1797525339864214,4000,2.3714363805993344e-12,exogenous_paired_fills_not_claimed_paired,,,,0.2106013882060768,False,False,7400.0,analytic,,,,,,,
belief_weighted,,,160031,26.375676118755678,26.334821118755677,53.33867305230164,21.378576606657315,0.0318549999999989,0.009000000000000001,1.483,5.0,-0.912,-3.0,3.0,53.0,-0.31998650696622005,-0.3068373823867523,0.11826182350936752,0.12038736812130992,2.107903228287592,4000,9.521272659185342e-13,exogenous_paired_fills_not_claimed_paired,,,,0.4976542663916166,False,False,5300.0,analytic,,,,,,,
belief_weighted,,,160032,53.010164559546524,52.503212059546534,77.83620334787311,13.144074331888152,0.4579524999999927,0.049,5.31875,14.0,5.12775,7.0,7.0,93.0,-0.4069308081407388,-0.46598677457975723,0.14523548194268057,0.14670592667313476,1.7301354484023201,4000,2.4158453015843406e-13,exogenous_paired_fills_not_claimed_paired,,,,0.5700017694574895,False,False,9300.0,analytic,,,,,,,
belief_weighted,,,160033,-73.47161592884186,-74.11587092884183,46.69530057389245,18.402274435978903,0.5442549999999825,0.1,6.451,12.0,-6.451,-10.0,10.0,44.0,-0.30503050907795387,-0.24110658629524986,0.07745205537702986,0.08966163555102082,2.2317620343004565,4000,2.4158453015843406e-13,exogenous_paired_fills_not_claimed_paired,,,,-1.669809452928224,True,True,4400.0,analytic,,,,,,,
belief_weighted,,,160034,141.95556328216833,141.74727578216832,44.720420495985245,15.682709939224829,0.15928750000000086,0.049,3.25975,8.0,2.24275,7.0,7.0,39.0,-0.24755959857827314,-0.261311053515881,0.04202485515951392,0.040863712400004325,2.2889681388092886,4000,7.105427357601002e-13,exogenous_paired_fills_not_claimed_paired,,,,3.639886238004316,False,False,3900.0,analytic,,,,,,,
belief_weighted,,,160035,68.07187192805597,68.03928442805596,67.77408692142005,23.976161132150573,0.032587499999999735,0.0,1.44025,4.0,-0.92925,0.0,0.0,64.0,-0.29032288148269114,-0.27875210123747957,0.10179940373559238,0.09407513192053994,2.196551075987188,4000,1.2931877790833823e-12,exogenous_paired_fills_not_claimed_paired,,,,1.0636229988758745,False,False,6400.0,analytic,,,,,,,
belief_weighted,,,160036,73.219764464403,73.095156964403,73.32790525607841,23.967144871439608,0.1156074999999991,0.009000000000000001,3.06425,7.0,-2.57025,-3.0,3.0,67.0,-0.2880176517441556,-0.26310458746506965,0.08428134142267234,0.08904500329314234,2.2241095557116206,4000,9.947598300641403e-14,exogenous_paired_fills_not_claimed_paired,,,,1.0928323054388507,False,False,6700.0,analytic,,,,,,,
belief_weighted,,,160037,-1.0478719260784146,-1.3556119260784127,69.13307622957558,15.45742943577135,0.20773999999999804,0.1,3.624,10.0,2.1095,10.0,10.0,76.0,-0.3697914266628835,-0.38110191597730575,0.149545342100059,0.14930710106910572,1.9174495791975477,4000,7.118750033896504e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.013787788501031772,True,True,7600.0,analytic,,,,,,,
belief_weighted,,,160038,47.85107211241291,47.76941461241291,45.73083582400713,12.203098362316764,0.07765749999999777,0.004,2.20275,6.0,-1.40425,2.0,2.0,50.0,-0.3237630251442915,-0.3049498411754162,0.11679006816116108,0.12469751204090208,2.105003541484516,4000,1.2718714970105793e-12,exogenous_paired_fills_not_claimed_paired,,,,0.9570214422482582,False,False,5000.0,analytic,,,,,,,
belief_weighted,,,160039,65.73993375104143,65.71187125104143,64.39703508678211,15.954456040858302,0.028062499999999165,0.0,1.35975,4.0,-0.80825,0.0,0.0,70.0,-0.35436723678169924,-0.3451190619454496,0.13967431431345426,0.14120885626165203,1.996362307856919,4000,1.3926637620897964e-12,exogenous_paired_fills_not_claimed_paired,,,,0.9391419107291634,False,False,7000.0,analytic,,,,,,,
belief_weighted,,,160040,18.500611576032384,18.33400157603238,63.55253557395307,21.881777848083374,0.10261000000000157,0.064,2.4935,8.0,-0.2125,-8.0,8.0,60.0,-0.28449227007351097,-0.29207650841739835,0.10005192272595811,0.09761621597760453,2.185047674366092,4000,5.542233338928781e-13,exogenous_paired_fills_not_claimed_paired,,,,0.3083435262672064,False,False,6000.0,analytic,,,,,,,
belief_weighted,,,160041,47.82612395689773,47.60132895689774,66.3459314280545,18.587872913549507,0.1757949999999959,0.049,3.093,10.0,-1.8385,-7.0,7.0,75.0,-0.37370559990765945,-0.3672355922008595,0.14915497111032067,0.14056761497560652,1.932726694835852,4000,2.8421709430404007e-13,exogenous_paired_fills_not_claimed_paired,,,,0.6376816527586364,False,False,7500.0,analytic,,,,,,,
belief_weighted,,,160042,25.052840403408595,24.966295403408594,51.5560328736365,9.4968259286873,0.07754500000000202,0.009000000000000001,2.281,6.0,2.242,3.0,3.0,63.0,-0.3886114071716519,-0.41035948627065616,0.145565146526273,0.15376323980380976,1.8436478113411323,4000,3.197442310920451e-13,exogenous_paired_fills_not_claimed_paired,,,,0.397664133387438,False,False,6300.0,analytic,,,,,,,
belief_weighted,,,160043,66.03532965995095,65.94652215995094,59.57378784121586,18.788789960380292,0.08480749999999766,0.004,2.48375,6.0,1.66325,-2.0,2.0,66.0,-0.3155011000426833,-0.34315830848979556,0.1315148816403542,0.13106806914496952,2.0590339003606206,4000,4.675371201301459e-12,exogenous_paired_fills_not_claimed_paired,,,,1.0005352978780446,False,False,6600.0,analytic,,,,,,,
belief_weighted,,,160044,74.57707809011433,74.54540059011433,66.76457243232885,27.204600289557078,0.03167749999999992,0.0,1.51175,4.0,0.75425,0.0,0.0,68.0,-0.3320465223191452,-0.3384608727437683,0.13514089904579127,0.12962908018933517,2.040846568915971,4000,2.0605739337042905e-12,exogenous_paired_fills_not_claimed_paired,,,,1.0967217366193283,False,False,6800.0,analytic,,,,,,,
belief_weighted,,,160045,63.359139994504176,62.99886249450418,53.06563816873833,25.47415889958506,0.2962774999999971,0.064,4.36425,11.0,3.34325,8.0,8.0,50.0,-0.2750054082342561,-0.2969882658656346,0.0928158244853364,0.10407959273855856,2.1920707191458586,4000,9.023892744153272e-13,exogenous_paired_fills_not_claimed_paired,,,,1.2671827998900835,False,False,5000.0,analytic,,,,,,,
belief_weighted,,,160046,38.141658345730775,37.930878345730775,57.30837470426083,23.553387930136388,0.11077999999999862,0.1,2.128,11.0,-1.366,-10.0,10.0,50.0,-0.2621730830836374,-0.255385420326255,0.058999476856802624,0.057428241943641115,2.2756317941894437,4000,6.892264536872972e-13,exogenous_paired_fills_not_claimed_paired,,,,0.7628331669146154,False,False,5000.0,analytic,,,,,,,
belief_weighted,,,160047,81.17628764514023,81.01979764514023,75.76389232548696,17.736829492713817,0.13148999999999605,0.025,3.059,7.0,-2.066,-5.0,5.0,87.0,-0.39142521503093763,-0.364752294157026,0.1348435202770665,0.16212773117192836,1.909338083783012,4000,3.552713678800501e-12,exogenous_paired_fills_not_claimed_paired,,,,0.9330607775303476,False,False,8700.0,analytic,,,,,,,
belief_weighted,,,160048,47.29138458836178,46.56773958836179,67.52157341189935,24.757526401570217,0.579644999999989,0.14400000000000002,6.627,12.0,-6.6205,-12.0,12.0,66.0,-0.35235860846919115,-0.2857963949199426,0.12027154346167344,0.12892153715113672,2.0905093254431386,4000,6.394884621840902e-14,exogenous_paired_fills_not_claimed_paired,,,,0.7165361301266936,False,False,6600.0,analytic,,,,,,,
belief_weighted,,,160049,62.922138031724444,62.41577803172445,71.02066652806528,18.013244218367976,0.48135999999999374,0.025,5.954,12.0,-5.954,-5.0,5.0,77.0,-0.3800794963221883,-0.31807087112014293,0.14331009944393414,0.14131067700872946,1.9984130381647092,4000,8.384404281969182e-13,exogenous_paired_fills_not_claimed_paired,,,,0.8171706237886291,False,False,7700.0,analytic,,,,,,,
belief_weighted,,,160050,73.38021909556392,73.35689909556392,56.21651993802183,21.996862709761203,0.01931999999999963,0.004,1.008,4.0,-0.368,-2.0,2.0,56.0,-0.30842293117079783,-0.3073840313405224,0.11824416511122479,0.11829398752478829,2.124814835965055,4000,3.268496584496461e-13,exogenous_paired_fills_not_claimed_paired,,,,1.310361055277927,False,False,5600.0,analytic,,,,,,,
belief_weighted,,,160051,76.3833541915875,76.2648266915875,73.096491011678,13.236269411021993,0.08252749999999953,0.036000000000000004,2.23375,7.0,1.72325,6.0,6.0,90.0,-0.4063384594705119,-0.4181091225264112,0.1483827712246078,0.14643418678409814,1.8045396491513268,4000,1.1226575225009583e-12,exogenous_paired_fills_not_claimed_paired,,,,0.8487039354620832,False,False,9000.0,analytic,,,,,,,
belief_weighted,,,160052,-49.399163460088744,-49.766555960088745,62.636391708895985,19.711308110596885,0.31839250000000296,0.049,5.08225,10.0,-5.08225,-7.0,7.0,57.0,-0.3111829014459948,-0.24936035851729965,0.08599670775987016,0.09641175515094957,2.2096477544122153,4000,5.542233338928781e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.8666519905278727,True,True,5700.0,analytic,,,,,,,
belief_weighted,,,160053,33.180803764859206,32.951348764859205,56.67339945537571,20.31919510292129,0.21345500000000392,0.016,4.385,8.0,-4.385,-4.0,4.0,58.0,-0.3374362963778468,-0.28254426880922656,0.11672059156798116,0.12327233568719567,2.1184081190948754,4000,8.242295734817162e-13,exogenous_paired_fills_not_claimed_paired,,,,0.5720828235320553,False,False,5800.0,analytic,,,,,,,
belief_weighted,,,160054,73.8756903758607,73.45199287586068,59.98387160307202,17.739424629903432,0.3746975000000069,0.049,5.71275,10.0,-5.71275,-7.0,7.0,61.0,-0.34120968022355286,-0.27505088854854703,0.11323810604019408,0.12296007027258693,2.1241185246222813,4000,2.8421709430404007e-12,exogenous_paired_fills_not_claimed_paired,,,,1.2110768914075525,False,False,6100.0,analytic,,,,,,,
belief_weighted,,,160055,29.418748913297804,29.340351413297803,65.35235321200858,19.12250461064628,0.06239750000000245,0.016,2.03275,6.0,-0.65225,-4.0,4.0,58.0,-0.2599011279033076,-0.25933502413037796,0.0514951893618847,0.05207836259911424,2.273056508381158,4000,2.0250467969162855e-13,exogenous_paired_fills_not_claimed_paired,,,,0.5072198088499622,False,False,5800.0,analytic,,,,,,,
belief_weighted,,,160056,-95.15196236392262,-95.41547736392262,60.20890002108463,24.85516939077749,0.2145149999999936,0.049,3.5185,9.0,2.4785,7.0,7.0,57.0,-0.2840446781293729,-0.29752045883128947,0.10602870444613856,0.10733872573826825,2.1773779806782865,4000,7.673861546209082e-13,exogenous_paired_fills_not_claimed_paired,,,,-1.669332673051274,True,True,5700.0,analytic,,,,,,,
belief_weighted,,,160057,51.91555465977646,51.83786215977646,49.09368685456781,14.946945478378368,0.07669249999999803,0.001,2.39575,6.0,-2.30375,1.0,1.0,53.0,-0.3414773327920282,-0.315066439388096,0.1250507998701814,0.12870042552473535,2.062281522178706,4000,4.050093593832571e-13,exogenous_paired_fills_not_claimed_paired,,,,0.9795387671655936,False,False,5300.0,analytic,,,,,,,
belief_weighted,,,160058,61.111951382700624,60.99951638270063,50.96723489880006,18.232592944846637,0.10343499999999825,0.009000000000000001,2.549,7.0,-2.268,-3.0,3.0,51.0,-0.3165788173495644,-0.2969127472373236,0.11917531900586911,0.11111965917518103,2.128369103128486,4000,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,,,,1.1982735565235416,False,False,5100.0,analytic,,,,,,,
belief_weighted,,,160059,57.44514568493281,57.37086068493281,64.48893799094934,6.637675532085675,0.06528500000000338,0.009000000000000001,2.1215,6.0,0.881,-3.0,3.0,85.0,-0.46531448570913153,-0.480027192350457,0.127864908671213,0.12923282177003417,1.6189603535347377,4000,2.0392576516314875e-12,exogenous_paired_fills_not_claimed_paired,,,,0.6758252433521507,False,False,8500.0,analytic,,,,,,,
belief_weighted,,,160060,76.41506156298844,76.39042906298843,63.05086531978271,23.761702439352764,0.020632499999999433,0.004,1.08525,4.0,0.15675,2.0,2.0,56.0,-0.26251410971940425,-0.26280432413606925,0.06398165759985545,0.06359416451855175,2.2637198607449998,4000,1.5631940186722204e-12,exogenous_paired_fills_not_claimed_paired,,,,1.3645546707676508,False,False,5600.0,analytic,,,,,,,
belief_weighted,,,160061,60.12984238720776,59.80276238720776,64.88714537870337,22.285515480571778,0.2460799999999961,0.081,3.8695,11.0,3.374,9.0,9.0,63.0,-0.2711128311174584,-0.29709865154524856,0.09920190670908052,0.09443127518860062,2.1978765975605983,4000,1.4495071809506044e-12,exogenous_paired_fills_not_claimed_paired,,,,0.9544419426540914,False,False,6300.0,analytic,,,,,,,
belief_weighted,,,160062,4.38025968403268,4.236377184032684,60.51888451742261,22.82715338240748,0.14288249999999567,0.001,3.39875,7.0,3.39875,1.0,1.0,55.0,-0.24610215229858068,-0.2878449581623979,0.06981116677932665,0.06677666234785555,2.250474352662265,4000,2.362554596402333e-13,exogenous_paired_fills_not_claimed_paired,,,,0.07964108516423055,False,False,5500.0,analytic,,,,,,,
belief_weighted,,,160063,127.27848647852738,127.02966647852739,67.53194691559563,24.52480144104401,0.23281999999999664,0.016,3.725,10.0,2.964,4.0,4.0,66.0,-0.29578452815099693,-0.31762330601241695,0.1249004539093759,0.11028233564445046,2.1284976340784336,4000,2.5579538487363607e-13,exogenous_paired_fills_not_claimed_paired,,,,1.9284619163413241,False,False,6600.0,analytic,,,,,,,
belief_weighted,,,160064,45.761300399338324,45.528692899338324,73.23954033360585,25.60807421899541,0.19660749999999697,0.036000000000000004,3.19525,10.0,3.00175,6.0,6.0,84.0,-0.3635405645686105,-0.3860103954236589,0.1407071511408934,0.15678432171702317,1.919510212713677,4000,4.831690603168681e-13,exogenous_paired_fills_not_claimed_paired,,,,0.5447773857064085,False,False,8400.0,analytic,,,,,,,
belief_weighted,,,160065,34.60908846592645,34.252233465926444,56.823982683205756,21.219636238173916,0.30785500000000426,0.049,5.073,9.0,5.0515,7.0,7.0,55.0,-0.2885344843753949,-0.34712349491271904,0.1342910881666973,0.11793425334148123,2.0943423990910413,4000,7.247535904753022e-13,exogenous_paired_fills_not_claimed_paired,,,,0.6292561539259355,False,False,5500.0,analytic,,,,,,,
belief_weighted,,,160066,43.3625136147561,43.2779136147561,67.68464772709773,15.963917699971619,0.06859999999999966,0.016,2.206,5.0,-0.321,-4.0,4.0,80.0,-0.38198172642225425,-0.38701073477872316,0.14449741225625792,0.14660308165042338,1.889666405467946,4000,3.268496584496461e-13,exogenous_paired_fills_not_claimed_paired,,,,0.5420314201844513,False,False,8000.0,analytic,,,,,,,
belief_weighted,,,160067,31.759808797220472,31.546426297220467,56.788531713505556,15.964610409149358,0.21338250000000455,0.0,4.19375,9.0,-4.19375,0.0,0.0,62.0,-0.3835564816418716,-0.3341648365755483,0.14896738964382913,0.13669464338676227,1.968370518491083,4000,4.867217739956686e-13,exogenous_paired_fills_not_claimed_paired,,,,0.5122549806003301,False,False,6200.0,analytic,,,,,,,
belief_weighted,,,160068,47.99385419833931,47.7588116983393,63.68131657693382,22.98696395797242,0.2100425000000096,0.025,3.73875,10.0,3.70525,5.0,5.0,61.0,-0.28607595508753136,-0.3271505008130164,0.10816297388176903,0.129787920239534,2.1287760600012797,4000,7.318590178329032e-13,exogenous_paired_fills_not_claimed_paired,,,,0.7867844950547428,False,False,6100.0,analytic,,,,,,,
belief_weighted,,,160069,74.16844215509977,74.10780715509976,60.26383024013856,21.817013922448197,0.06063500000000571,0.0,1.983,5.0,-1.4825,0.0,0.0,54.0,-0.2696733101643447,-0.2474423170532227,0.052137024105056266,0.049613171219718956,2.276311634268436,4000,4.263256414560601e-14,exogenous_paired_fills_not_claimed_paired,,,,1.3734896695388845,False,False,5400.0,analytic,,,,,,,
belief_weighted,,,160070,27.34519202735879,27.243502027358794,76.2705882478401,19.607250354371416,0.09268999999999578,0.009000000000000001,2.193,8.0,1.5155,-3.0,3.0,85.0,-0.3564355321240091,-0.37617494103575755,0.1475307035929956,0.14433916230392257,1.9455148210127322,4000,8.206768598029157e-13,exogenous_paired_fills_not_claimed_paired,,,,0.3217081414983387,False,False,8500.0,analytic,,,,,,,
belief_weighted,,,160071,80.82043753479155,80.71483253479154,66.25636951438469,21.103587212759436,0.08960500000000068,0.016,2.544,6.0,-1.2045,4.0,4.0,62.0,-0.30217826348135907,-0.2789435531404684,0.10343060109307627,0.1068833543975832,2.1780585025473678,4000,2.2737367544323206e-13,exogenous_paired_fills_not_claimed_paired,,,,1.3035554441095412,False,False,6200.0,analytic,,,,,,,
belief_weighted,,,160072,27.333340060279625,27.193777560279624,54.86658412882769,21.441756377090567,0.13056249999999822,0.009000000000000001,3.12775,8.0,-3.10475,-3.0,3.0,53.0,-0.30651947086200665,-0.26644453535781176,0.09487147523380006,0.09563529402486483,2.190581204296126,4000,2.2026824808563106e-13,exogenous_paired_fills_not_claimed_paired,,,,0.5157233973637665,False,False,5300.0,analytic,,,,,,,
belief_weighted,,,160073,-58.205502314238174,-58.68358981423817,68.47472573812345,19.318702286736094,0.39708749999999327,0.081,5.86025,10.0,-5.85425,-9.0,9.0,65.0,-0.31680199311331453,-0.2501675016756133,0.09026859356070381,0.10570104677977207,2.1997831194031607,4000,1.0658141036401503e-13,exogenous_paired_fills_not_claimed_paired,,,,-0.895469266372895,True,True,6500.0,analytic,,,,,,,
belief_weighted,,,160074,49.678253692537055,49.53207119253705,72.22233341985758,25.740611534150872,0.11018250000000082,0.036000000000000004,2.77175,8.0,2.59475,6.0,6.0,70.0,-0.3120497151986108,-0.3370500947472855,0.1318850938255559,0.12155372345191359,2.0737084264942682,4000,9.947598300641403e-13,exogenous_paired_fills_not_claimed_paired,,,,0.7096893384648151,False,False,7000.0,analytic,,,,,,,
belief_weighted,,,160075,-4.7463517670228725,-4.961726767022874,45.860898273945715,13.841869602235382,0.19037500000000138,0.025,3.576,8.0,2.9695,5.0,5.0,43.0,-0.25841796720473775,-0.28298557099115135,0.07030184399177555,0.07897320457722236,2.239028313096003,4000,6.927791673660977e-14,exogenous_paired_fills_not_claimed_paired,,,,-0.11038027365169471,True,True,4300.0,analytic,,,,,,,
belief_weighted,,,160076,35.07892055426498,34.90246055426498,57.466183221698415,14.577409357066704,0.14046000000000272,0.036000000000000004,3.061,7.0,-0.235,-6.0,6.0,64.0,-0.35962957713418925,-0.37188717628589735,0.1493531735759724,0.13747541278638845,1.9471937428583992,4000,1.0373923942097463e-12,exogenous_paired_fills_not_claimed_paired,,,,0.5481081336603904,False,False,6400.0,analytic,,,,,,,
belief_weighted,,,160077,32.88400307578294,32.72133807578295,51.82950184144554,13.344130399814235,0.158664999999994,0.004,3.6245,7.0,3.2505,2.0,2.0,52.0,-0.3269752012566084,-0.36026078598336664,0.1400790470338258,0.14058621594030013,2.015167230933519,4000,1.5631940186722204e-12,exogenous_paired_fills_not_claimed_paired,,,,0.6323846745342874,False,False,5200.0,analytic,,,,,,,
belief_weighted,,,160078,56.33147074436029,56.29989324436029,57.3862420725761,14.894518557176472,0.03157749999999885,0.0,1.50775,4.0,0.94075,0.0,0.0,60.0,-0.33231267356177707,-0.3479809855900745,0.13470312018876313,0.1343281688315204,2.0258240983777767,4000,2.2382096176443156e-12,exogenous_paired_fills_not_claimed_paired,,,,0.9388578457393382,False,False,6000.0,analytic,,,,,,,
belief_weighted,,,160079,67.72259222792164,67.68953972792164,58.73438428445619,9.809032532082304,0.02405249999999975,0.009000000000000001,1.17525,4.0,-0.69325,-3.0,3.0,69.0,-0.36638586231804254,-0.361115803859046,0.14261313495656475,0.14114124953477328,1.953357129546931,4000,9.094947017729282e-13,exogenous_paired_fills_not_claimed_paired,,,,0.9814868438829222,False,False,6900.0,analytic,,,,,,,
belief_weighted,,,160080,29.323344776005513,29.272677276005506,58.4641037188039,16.993046328785578,0.04666750000000351,0.004,1.83475,5.0,-0.82825,-2.0,2.0,60.0,-0.34526494263953816,-0.3314108724589489,0.14250724633914663,0.13180422778821477,2.0313776942351462,4000,3.161915174132446e-13,exogenous_paired_fills_not_claimed_paired,,,,0.4887224129334252,False,False,6000.0,analytic,,,,,,,
belief_weighted,,,160081,49.63831698550979,49.609054485509795,46.00803136301964,13.747473194198744,0.025262499999998862,0.004,1.19275,4.0,-0.49175,-2.0,2.0,52.0,-0.3690970511310669,-0.36349692394792105,0.14069613404234838,0.1475004481254183,1.9455401465026416,4000,2.5792701308091637e-12,exogenous_paired_fills_not_claimed_paired,,,,0.9545830189521114,False,False,5200.0,analytic,,,,,,,
belief_weighted,,,160082,38.55984565935367,38.41875065935368,66.22688480271398,17.28361782428463,0.137094999999998,0.004,2.9535,9.0,1.0035,2.0,2.0,68.0,-0.3243751383347135,-0.32688600749848845,0.12109737750137191,0.14022034963133045,2.0703906532975593,4000,7.673861546209082e-13,exogenous_paired_fills_not_claimed_paired,,,,0.5670565538140245,False,False,6800.0,analytic,,,,,,,
belief_weighted,,,160083,72.47653643642104,72.37645643642104,66.25486250246009,14.85639838537047,0.08407999999999771,0.016,2.455,6.0,-0.5035,4.0,4.0,72.0,-0.37097902113865533,-0.3658992110474966,0.1409760027832208,0.1508503882192125,1.9389635688029685,4000,1.1368683772161603e-12,exogenous_paired_fills_not_claimed_paired,,,,1.006618561616959,False,False,7200.0,analytic,,,,,,,
belief_weighted,,,160084,-8.318941428444873,-8.484861428444871,55.563562425324754,23.805724665216914,0.1169199999999987,0.049,2.6235,7.0,-0.961,-7.0,7.0,51.0,-0.2720072317111915,-0.2731094930771589,0.07374942787899556,0.07308833115605887,2.233328361032465,4000,2.0019541580040823e-12,exogenous_paired_fills_not_claimed_paired,,,,-0.1631164985969583,True,True,5100.0,analytic,,,,,,,
belief_weighted,,,160085,55.86059217467573,55.357034674675745,58.81702623288767,11.754962508128038,0.4225574999999857,0.081,5.69925,11.0,5.69925,9.0,9.0,61.0,-0.29280350684154716,-0.34996881161053117,0.1249344549815612,0.12493001010571089,2.0834214848874093,4000,7.744915819785092e-13,exogenous_paired_fills_not_claimed_paired,,,,0.9157474126996021,False,False,6100.0,analytic,,,,,,,
belief_weighted,,,160086,117.91405730514106,117.81442730514105,71.76631288097978,9.250761803494346,0.08362999999999714,0.016,2.3735,6.0,-2.1205,-4.0,4.0,84.0,-0.40298371012561723,-0.3818294665803919,0.14712141777915788,0.15397805696960226,1.8653807096796884,4000,1.0658141036401503e-12,exogenous_paired_fills_not_claimed_paired,,,,1.4037387774421555,False,False,8400.0,analytic,,,,,,,
belief_weighted,,,160087,96.49739141519376,96.41252141519377,54.66556088626106,16.309104488443918,0.048869999999999816,0.036000000000000004,1.651,6.0,-1.378,-6.0,6.0,54.0,-0.32890617722025695,-0.3172925043451796,0.12783817520463808,0.12950784786398334,2.0781618231354066,4000,1.4210854715202004e-13,exogenous_paired_fills_not_claimed_paired,,,,1.7869887299109957,False,False,5400.0,analytic,,,,,,,
belief_weighted,,,160088,30.088565815516546,30.012065815516547,62.83470760381849,13.868078904953066,0.07549999999999857,0.001,2.036,8.0,0.83,1.0,1.0,71.0,-0.3741618125560328,-0.3791657947789192,0.14438544054524394,0.14501889389311587,1.9137128447985057,4000,4.867217739956686e-13,exogenous_paired_fills_not_claimed_paired,,,,0.4237826171199514,False,False,7100.0,analytic,,,,,,,
belief_weighted,,,160089,53.32513587134815,53.21519337134816,51.53992185029972,10.941266256613128,0.09394249999999668,0.016,2.51025,7.0,-2.40025,-4.0,4.0,58.0,-0.3651713659275622,-0.3431018274969214,0.14158094842074048,0.13678917183360018,1.9828739260277248,4000,4.405364961712621e-13,exogenous_paired_fills_not_claimed_paired,,,,0.9193988943335889,False,False,5800.0,analytic,,,,,,,
belief_weighted,,,160090,10.134443565695449,9.979281065695442,63.331957850607004,25.82322545034785,0.1461625000000059,0.009000000000000001,3.40075,7.0,3.21025,3.0,3.0,57.0,-0.2566231196674302,-0.29142029152469445,0.0862853517849781,0.07841734925937965,2.228835731375666,4000,3.1441516057384433e-13,exogenous_paired_fills_not_claimed_paired,,,,0.17779725553851666,False,False,5700.0,analytic,,,,,,,
belief_weighted,,,160091,79.84895352438218,79.69761102438217,72.51351602559126,15.418011176494174,0.1473425000000006,0.004,3.35275,7.0,3.27875,2.0,2.0,86.0,-0.39296757998120757,-0.43195764455690355,0.1507693591732953,0.15002877784119228,1.8038064407545806,4000,7.247535904753022e-13,exogenous_paired_fills_not_claimed_paired,,,,0.9284762037718858,False,False,8600.0,analytic,,,,,,,
belief_weighted,,,160092,67.67784165998654,67.65073915998654,59.66346066557589,27.511515438117613,0.023102499999999263,0.004,1.24925,3.0,0.38425,-2.0,2.0,52.0,-0.2480236041334981,-0.25527710062151104,0.03504105321505623,0.03475024192002493,2.2975183239505395,4000,2.3732127374387346e-12,exogenous_paired_fills_not_claimed_paired,,,,1.3014969549997413,False,False,5200.0,analytic,,,,,,,
belief_weighted,,,160093,126.8396726836088,125.9249601836088,77.76250438649411,20.644448860926467,0.8337124999999935,0.081,7.65475,15.0,7.59425,9.0,9.0,83.0,-0.3269644256142598,-0.39674922946698366,0.13765831005509366,0.15210443394700868,1.9591719414678572,4000,8.242295734817162e-13,exogenous_paired_fills_not_claimed_paired,,,,1.528188827513359,False,False,8300.0,analytic,,,,,,,
